                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.8144573300680158E-037      5.0271465915946114E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                             870          8.6245549531596832E+009                                1          2.3487127749570336E-001          1.6020594487453550E+000          2.4328896397920154E-002          8.1528442828337699E-001          2.4308008593013426E-002          1.3010173819558541E+000          8.5929724875663646E-004         -3.7334855045692156E-001          3.0024588495594838E-005          1.0009276672636023E+000         -1.6426214496891518E+001         -1.6426214496891518E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.4522208889935530E+002          1.0355544659015860E-002          1.0660681811670605E+001          4.7361529477934027E+001          3.3485798919944010E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3485798919944010E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             871          8.6245677242489758E+009                                1          2.3084348368736735E-001          1.5836909472038094E+000          2.4052745626026290E-002          8.1528492889404469E-001          2.4029303648831660E-002          1.2861004950056691E+000          9.7555790784520412E-004         -3.6607991983515176E-001          3.0024588035471799E-005          1.0009276672640623E+000         -1.6443353966281073E+001         -1.6443353966281073E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.4721835311649681E+002          1.0415425960972531E-002          1.0670698892864355E+001          4.7359025374512711E+001          3.3515806500872593E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3515806500872593E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             872          8.6245795826543903E+009                                1          2.2688155790822423E-001          1.5655183103278587E+000          2.3776120326849344E-002          8.1528557923876177E-001          2.3753570567103314E-002          1.2713426678981719E+000          9.4932084767327491E-004         -3.5872082340584038E-001          3.0024587613011193E-005          1.0009276672644849E+000         -1.6448240075268409E+001         -1.6448240075268409E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.4922780492838302E+002          1.0475702859356719E-002          1.0680724086702869E+001          4.7356519227058357E+001          3.3545857382276353E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3545857382276353E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             873          8.6245905890823498E+009                                1          2.2298583635013144E-001          1.5475459034252019E+000          2.3501828083863450E-002          8.1528599638654820E-001          2.3480875583932453E-002          1.2567474456578864E+000          8.9232191772843910E-004         -3.5127300301791387E-001          3.0024587235085519E-005          1.0009276672648628E+000         -1.6464239997813383E+001         -1.6464239997813383E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.5124982777784561E+002          1.0536356862072835E-002          1.0690753976442037E+001          4.7354011915822667E+001          3.3575932178864804E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3575932178864804E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             874          8.6246008023577805E+009                                1          2.1915599526608251E-001          1.5297751137837148E+000          2.3232979485319456E-002          8.1528661947530467E-001          2.3211239748008101E-002          1.2423159548885321E+000          9.3660388447031322E-004         -3.4373649773462261E-001          3.0024586901093763E-005          1.0009276672651968E+000         -1.6485429296883321E+001         -1.6485429296883321E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.5328410183809996E+002          1.0597378375397131E-002          1.0700786217543572E+001          4.7351503936806047E+001          3.3606021537159315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3606021537159315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             875          8.6246102783670483E+009                                1          2.1539137052323309E-001          1.5122057584304789E+000          2.2966544078225199E-002          8.1528703125293844E-001          2.2944660280369043E-002          1.2280480470009358E+000          9.5376430022285977E-004         -3.3611145488649008E-001          3.0024586602010079E-005          1.0009276672654959E+000         -1.6500832757847750E+001         -1.6500832757847750E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.5533046661035814E+002          1.0658762581937395E-002          1.0710820268617697E+001          4.7348995580440352E+001          3.3636118275648379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3636118275648379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             876          8.6246190696651592E+009                                1          2.1169109691930069E-001          1.4948366937630888E+000          2.2703535780429603E-002          8.1528748837118281E-001          2.2681119828804289E-002          1.2139427932865474E+000          9.8830885752153948E-004         -3.2839710991328669E-001          3.0024586337750375E-005          1.0009276672657601E+000         -1.6522022056917688E+001         -1.6522022056917688E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.5738886312143927E+002          1.0720507712862553E-002          1.0720855019703334E+001          4.7346487007832252E+001          3.3666219719332524E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3666219719332524E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             877          8.6246272253731174E+009                                1          2.0805421470778604E-001          1.4776662918829109E+000          2.2440065938600165E-002          8.1528790861127132E-001          2.2420593691129372E-002          1.1999988717453249E+000          8.6849829844154610E-004         -3.2059277070362163E-001          3.0024586101104691E-005          1.0009276672659968E+000         -1.6537363078078709E+001         -1.6537363078078709E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.5945928551219509E+002          1.0782613590033109E-002          1.0730890441386995E+001          4.7343978312655146E+001          3.3696323645720099E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3696323645720099E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             878          8.6246347912560863E+009                                1          2.0447971733083700E-001          1.4606926539804772E+000          2.2177070625511115E-002          8.1528823655117388E-001          2.2163053056482151E-002          1.1862147403721335E+000          6.3247464116248362E-004         -3.1269760119874607E-001          3.0024585892027218E-005          1.0009276672662057E+000         -1.6558552377148647E+001         -1.6558552377148647E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.6154175960514198E+002          1.0845080988187148E-002          1.0740926405965798E+001          4.7341469548989586E+001          3.3726428819439356E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3726428819439356E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             879          8.6246418098735905E+009                                1          2.0096658048880633E-001          1.4439137419886490E+000          2.1914360535599683E-002          8.1528842720176131E-001          2.1908467000287094E-002          1.1725887440723910E+000          2.6900719765163202E-004         -3.0471068281768482E-001          3.0024585707308929E-005          1.0009276672663905E+000         -1.6579741676218585E+001         -1.6579741676218585E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.6363632926159369E+002          1.0907911222020566E-002          1.0750961930443712E+001          4.7338960748582871E+001          3.3756534441679186E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3756534441679186E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             880          8.6246483207627506E+009                                1          1.9751376874546323E-001          1.4273274067253174E+000          2.1652609724278574E-002          8.1528884057706374E-001          2.1656802912154528E-002          1.1591191375160261E+000         -1.9361989361786614E-004         -2.9663067911706237E-001          3.0024585544112999E-005          1.0009276672665537E+000         -1.6600930975288524E+001         -1.6600930975288524E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.6574305441874191E+002          1.0971106088564440E-002          1.0760997531605650E+001          4.7336451923857872E+001          3.3786641112019318E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3786641112019318E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             881          8.6246543606229248E+009                                1          1.9412026476632835E-001          1.4109315267562004E+000          2.1406399937831676E-002          8.1528905593992884E-001          2.1408028607475017E-002          1.1458041979042470E+000         -7.6077516206814216E-005         -2.8845691311731331E-001          3.0024585419564438E-005          1.0009276672666783E+000         -1.6685688171568273E+001         -1.6685688171568273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.6786199440194838E+002          1.1034667373811270E-002          1.0771032930217082E+001          4.7333943088446780E+001          3.3816747549128188E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3816747549128188E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             882          8.6246599635179844E+009                                1          1.9078505423462347E-001          1.3947239361308423E+000          2.1144184620831598E-002          8.1528937801438273E-001          2.1162111220997454E-002          1.1326421662897925E+000         -8.4710830496289853E-004         -2.8018803971863915E-001          3.0024585329355795E-005          1.0009276672667686E+000         -1.6793164337992458E+001         -1.6793164337992458E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.6999321741623038E+002          1.1098597122339052E-002          1.0781068944690617E+001          4.7331434245423516E+001          3.3846854423899167E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3846854423899167E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             883          8.6246651610525494E+009                                1          1.8750714229376250E-001          1.3787025041322798E+000          2.0926803232034170E-002          8.1528963709252600E-001          2.0919018418874662E-002          1.1196313123398443E+000          3.7214046106889750E-004         -2.7182311881872484E-001          3.0024585255147628E-005          1.0009276672668428E+000         -1.6845345694976132E+001         -1.6845345694976132E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.7213679052144556E+002          1.1162897339123526E-002          1.0791104081628486E+001          4.7328925399403552E+001          3.3876961200306184E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3876961200306184E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             884          8.6246698681286945E+009                                1          1.8436157441535853E-001          1.3632399140760376E+000          2.0676290176035134E-002          8.1528995432727880E-001          2.0684404913481277E-002          1.1070742886643532E+000         -3.9231186394214271E-004         -2.6356346391993452E-001          3.0024585187942018E-005          1.0009276672669101E+000         -1.6845345694976132E+001         -1.6845345694976132E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.7424132607325879E+002          1.1226026558159479E-002          1.0800901000703568E+001          4.7326476262855223E+001          3.3907067334914245E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3907067334914245E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             885          8.6246742878638878E+009                                1          1.8123685228911005E-001          1.3477924779814525E+000          2.0464519737501966E-002          8.1529015924462600E-001          2.0450021336268741E-002          1.0945295713796270E+000          7.0896753577042164E-004         -2.5512276637992226E-001          3.0024585108151487E-005          1.0009276672669898E+000         -1.6743444885674069E+001         -1.6743444885674069E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.7637985952398469E+002          1.1290175598930283E-002          1.0810799713899717E+001          4.7324001629202854E+001          3.3936458351516762E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3936458351516762E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             886          8.6246784162428837E+009                                1          1.7814707673553509E-001          1.3324302624578985E+000          2.0236874178663614E-002          8.1529032796554890E-001          2.0216930811589491E-002          1.0820540609160847E+000          9.8646858219881704E-004         -2.4653457030112647E-001          3.0024585039728352E-005          1.0009276672670582E+000         -1.6780576621996563E+001         -1.6780576621996563E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.7854337161884689E+002          1.1355073922003094E-002          1.0820757240874327E+001          4.7321512358051777E+001          3.3966154386978189E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3966154386978189E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             887          8.6246822610528316E+009                                1          1.7509983706904067E-001          1.3171922973272947E+000          1.9966315142907289E-002          8.1529045627075780E-001          1.9985725536383277E-002          1.0696794530251499E+000         -9.7121285092470521E-004         -2.3781797064060362E-001          3.0024584976005054E-005          1.0009276672671221E+000         -1.6780576621996563E+001         -1.6780576621996563E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8072666863623550E+002          1.1420565730100146E-002          1.0830748136180238E+001          4.7319014704357912E+001          3.3996025627659485E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3996025627659485E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             888          8.6246850089714451E+009                                1          1.7278997639760935E-001          1.3055826936985573E+000          1.9819018289540545E-002          8.1529076198886852E-001          1.9809573303087035E-002          1.0602514033183554E+000          4.7678899030297685E-004         -2.3104014817883151E-001          3.0024584930461464E-005          1.0009276672671674E+000         -1.6780576621996563E+001         -1.6780576621996563E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8241568574141093E+002          1.1471230750002752E-002          1.0838438061625734E+001          4.7317092304812185E+001          3.4025997801077352E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4025997801077352E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             889          8.6246872925676327E+009                                1          1.7078247478925565E-001          1.2954506983204608E+000          1.9674325610098173E-002          8.1529072157224913E-001          1.9655840782006013E-002          1.0520233053489843E+000          9.4042418725138468E-004         -2.2502598808702678E-001          3.0024584881728193E-005          1.0009276672672163E+000         -1.6670793704624746E+001         -1.6670793704624746E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8390825020740067E+002          1.1516002826276741E-002          1.0845205266432846E+001          4.7315400556529760E+001          3.4049067293294492E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4049067293294492E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             890          8.6246898747223587E+009                                1          1.6842408191830721E-001          1.2834968688437300E+000          1.9486271366076328E-002          8.1529078707478053E-001          1.9474465618074893E-002          1.0423157130748728E+000          6.0621678833005360E-004         -2.1780821602541103E-001          3.0024584832122000E-005          1.0009276672672658E+000         -1.6716446363876745E+001         -1.6716446363876745E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8569186886631564E+002          1.1569505584207451E-002          1.0853257385830947E+001          4.7313387517848597E+001          3.4069368436630690E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4069368436630690E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             891          8.6246925503528767E+009                                1          1.6586556094710733E-001          1.2704653815264795E+000          1.9293850193417422E-002          8.1529110578249842E-001          1.9276739179029390E-002          1.0317329650229499E+000          8.8765087440969019E-004         -2.0978476658021381E-001          3.0024584782096810E-005          1.0009276672673157E+000         -1.6728237405946725E+001         -1.6728237405946725E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8766489223791382E+002          1.1628689869086349E-002          1.0862121499238850E+001          4.7311171528165893E+001          3.4093525740145147E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4093525740145147E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             892          8.6246951922175388E+009                                1          1.6320782819343754E-001          1.2568574145612883E+000          1.9058731340343464E-002          8.1529112256191072E-001          1.9070265829187541E-002          1.0206820632807889E+000         -6.0484153432325530E-004         -2.0122910758193202E-001          3.0024584732702927E-005          1.0009276672673653E+000         -1.6728237405946725E+001         -1.6728237405946725E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8975786189123170E+002          1.1691472153566237E-002          1.0871475435672604E+001          4.7308833115403623E+001          3.4120117605990622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4120117605990622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             893          8.6246973547094936E+009                                1          1.6091049146377165E-001          1.2450351001078932E+000          1.8905808193529883E-002          8.1529127524213407E-001          1.8890886141922504E-002          1.0110812731165766E+000          7.8990744506495154E-004         -1.9364417389606628E-001          3.0024584692271686E-005          1.0009276672674057E+000         -1.6728237405946725E+001         -1.6728237405946725E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.9160397575481818E+002          1.1746849568041437E-002          1.0879684290912786E+001          4.7306780906694051E+001          3.4148178593956033E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4148178593956033E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             894          8.6246991857859306E+009                                1          1.5887014570410815E-001          1.2344880311496813E+000          1.8737460279272401E-002          8.1529144492370842E-001          1.8730855720974320E-002          1.0025160978033747E+000          3.5260312697231330E-004         -1.8675475963916838E-001          3.0024584644413952E-005          1.0009276672674534E+000         -1.6582754346045025E+001         -1.6582754346045025E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.9327328707449635E+002          1.1796923476389425E-002          1.0887073826683972E+001          4.7304933550186668E+001          3.4172805949168790E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4172805949168790E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             895          8.6247011667838688E+009                                1          1.5656822555382321E-001          1.2225344540282459E+000          1.8555965087036674E-002          8.1529147184210449E-001          1.8549484388168395E-002          9.9280871046350783E-001          3.4937353150443410E-004         -1.7880306321902309E-001          3.0024584600466369E-005          1.0009276672674974E+000         -1.6653949036310589E+001         -1.6653949036310589E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.9519126455590748E+002          1.1854456564695097E-002          1.0895525610799341E+001          4.7302820661462789E+001          3.4194974288996548E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4194974288996548E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             896          8.6247031701744747E+009                                1          1.5412514670507102E-001          1.2097835912934465E+000          1.8346775542959628E-002          8.1529162818592982E-001          1.8356015860972689E-002          9.8245385498961946E-001         -5.0339453196419903E-004         -1.7014766236064680E-001          3.0024584556022012E-005          1.0009276672675418E+000         -1.6653949036310589E+001         -1.6653949036310589E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.9726842180221786E+002          1.1916764529449135E-002          1.0904632307146986E+001          4.7300543951956172E+001          3.4220328944694003E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4220328944694003E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             897          8.6247051215897160E+009                                1          1.5161793041856522E-001          1.1966277332049966E+000          1.8172164992408757E-002          8.1529177691274779E-001          1.8156402349934604E-002          9.7177010660498508E-001          8.6815891002822471E-004         -1.6102402062861995E-001          3.0024584512730714E-005          1.0009276672675851E+000         -1.6653949036310589E+001         -1.6653949036310589E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.9944625887611392E+002          1.1982092562852261E-002          1.0914129391050141E+001          4.7298169638411224E+001          3.4247649866201058E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4247649866201058E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             898          8.6247067878518524E+009                                1          1.4935575391866548E-001          1.1846952850450740E+000          1.7981565218955851E-002          8.1529183029416952E-001          1.7975351605484472E-002          9.6207987789610749E-001          3.4567409905267239E-004         -1.5257365939607484E-001          3.0024584461810034E-005          1.0009276672676359E+000         -1.6514849145723364E+001         -1.6514849145723364E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.0145286343472884E+002          1.2042284172776849E-002          1.0922834448369530E+001          4.7295993435737813E+001          3.4276142158197295E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4276142158197295E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             899          8.6247083237526493E+009                                1          1.4716323172383097E-001          1.1730726210539533E+000          1.7805982016919599E-002          8.1529199067038693E-001          1.7799001210249309E-002          9.5264122199073242E-001          3.9220215717876064E-004         -1.4417729167054838E-001          3.0024584419286459E-005          1.0009276672676783E+000         -1.6557733408365451E+001         -1.6557733408365451E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.0343673516417601E+002          1.2101793874720348E-002          1.0931398023927859E+001          4.7293852554457509E+001          3.4302257006673173E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4302257006673173E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             900          8.6247095986593819E+009                                1          1.4525023590166683E-001          1.1628845092557116E+000          1.7651460734835759E-002          8.1529203551963980E-001          1.7644417240720370E-002          9.4436755240295911E-001          3.9919108799664444E-004         -1.3667932210809708E-001          3.0024584383988875E-005          1.0009276672677139E+000         -1.6557733408365451E+001         -1.6557733408365451E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.0520014983912398E+002          1.2154690582647006E-002          1.0938974749935314E+001          4.7291958397272090E+001          3.4327947574063565E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4327947574063565E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             901          8.6247106185847683E+009                                1          1.4365054517814263E-001          1.1543305954851679E+000          1.7529249250968115E-002          8.1529209513046674E-001          1.7514628916992320E-002          9.3742099963460612E-001          8.3474985653911608E-004         -1.3028180993571048E-001          3.0024584350533699E-005          1.0009276672677472E+000         -1.6484105070254198E+001         -1.6484105070254198E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.0669870222132397E+002          1.2199642281274169E-002          1.0945387628249321E+001          4.7290355207504625E+001          3.4350677732416500E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4350677732416500E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             902          8.6247114752309532E+009                                1          1.4225581135135115E-001          1.1468466906480361E+000          1.7416427106912095E-002          8.1529216141013194E-001          1.7401075812857138E-002          9.3134339103807795E-001          8.8220373384129711E-004         -1.2460627384556294E-001          3.0024584322434340E-005          1.0009276672677754E+000         -1.6484105070254198E+001         -1.6484105070254198E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.0802352838791757E+002          1.2239382758857048E-002          1.0951037511428632E+001          4.7288942786572171E+001          3.4369916001901871E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4369916001901871E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             903          8.6247122031396999E+009                                1          1.4103104967142821E-001          1.1402546358693484E+000          1.7317305604254062E-002          8.1529220072507824E-001          1.7301054727139231E-002          9.2599004547031483E-001          9.3929979247679902E-004         -1.1954539391296876E-001          3.0024584294256756E-005          1.0009276672678036E+000         -1.6412173173168444E+001         -1.6412173173168444E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.0920126409308904E+002          1.2274710999463421E-002          1.0956044275988601E+001          4.7287691026607881E+001          3.4386865328812419E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4386865328812419E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             904          8.6247128332338009E+009                                1          1.3993954792131599E-001          1.1343637303501861E+000          1.7226878124778272E-002          8.1529213917334842E-001          1.7211672162168044E-002          9.2120609660906316E-001          8.8346805975383403E-004         -1.1497313991470676E-001          3.0024584269865605E-005          1.0009276672678278E+000         -1.6412173173168444E+001         -1.6412173173168444E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.1026240719083847E+002          1.2306541841412812E-002          1.0960543427897736E+001          4.7286566269013008E+001          3.4401886442564134E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4401886442564134E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             905          8.6247134053026257E+009                                1          1.3892240117432064E-001          1.1288603222732936E+000          1.7134444711942236E-002          8.1529226652135223E-001          1.7128169085813553E-002          9.1673683076953094E-001          3.6639211682460056E-004         -1.1065832727918617E-001          3.0024584243831268E-005          1.0009276672678540E+000         -1.6341901710901382E+001         -1.6341901710901382E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.1126124479597314E+002          1.2336503719898901E-002          1.0964767503561704E+001          4.7285510206834878E+001          3.4415383704766626E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.4415383704766626E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
